filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,hiphopiness,speechiness,Column1
LilJohnny-#One、LJ.$wagg、Z.8.-G点.mp3,0.4438035311426441,0.15340830385684967,2912.458132960304,2713.174334,5782.399172,0.138395651,-135.8322456,77.47492705,31.1269312,16.67588454,7.651519094,6.05903006,0.854169239,12.21544606,-7.474743554,7.928477537,-1.349437169,4.791454438,1.6511669,2.882668018,-0.165327534,5.570637211,-5.677273433,3.111658864,2.917222894,1.69132113,,,
Logarithm-Street.mp3,0.3390097961801875,0.08577403426170349,1473.3513182451288,1932.892053,3329.771866,0.048210319,-210.2279705,122.9075,4.276889734,45.20686851,12.32682034,3.283783533,0.692854385,-1.610398462,-6.665071304,-0.051717585,-7.958757847,-1.171307295,-6.703754596,-6.62706007,-11.60977253,-2.262477792,-6.527308082,-3.674770527,-1.35641436,-0.53814086,,,
LORIN-OKfine.mp3,0.36611635034066803,0.20660477876663208,2209.5619538026745,2484.972805,4772.898932,0.078429915,-160.0849959,83.81868943,35.07218704,34.08775994,12.34710338,10.26899214,-4.551806256,1.601862466,-11.18679277,-2.849931822,-7.536604946,-9.384914169,-15.36173031,-6.925331012,-8.5237557,-2.968411008,-7.68698218,3.313547961,0.316521639,2.758039047,,,
L·O·V·E敬拜团-永远的爱.mp3,0.25851889729953215,0.252311646938324,1859.049272129541,2156.615468,3756.953603,0.083309789,-85.02564527,110.4379722,3.719673478,23.95489748,-1.93497096,2.447561164,0.280279521,-1.399378038,-7.059272637,3.764958901,-7.261243316,0.208960576,-4.067882384,1.636105413,-1.96478465,2.956598332,-5.646109968,0.319310067,-2.076995018,2.781301253,,,
M80-Rollwithme.mp3,0.4945742311714577,0.1471370905637741,2812.398691232765,2434.931261,5191.017944,0.116255321,-140.761813,56.12309377,-21.77130889,8.585005774,3.925807203,12.68998431,0.992058194,9.144151853,-3.448362615,14.14970762,3.092208981,-0.755996657,4.078242872,5.919459191,-4.089859597,3.143115603,-1.716062323,3.207641735,-0.384651156,7.289487041,,,
Matt-PuLLupskrrrrrrr.mp3,0.41847845645789533,0.1467439830303192,2755.6725263417266,2454.748149,5393.867479,0.142025636,-144.6237074,57.29683707,-10.31090721,24.08323744,6.699745639,6.293154253,8.144140251,5.561421019,-6.665571974,0.954206796,3.053074204,2.12119629,0.256195553,4.044009426,2.285508542,5.485032417,0.171397178,5.777503852,1.162279386,1.329955286,,,
Matt-YMD30&Matt.mp3,0.40138417754684197,0.2051178514957428,2289.979953398616,2237.199145,4552.744901,0.105758654,-82.76609508,88.92453572,-13.36290274,10.83629104,-0.838541287,2.877127839,-1.306155666,2.592254812,2.063384983,11.37185309,0.631963024,2.718212178,-2.256302818,0.747827324,-1.2041675,1.006937885,-3.432125058,3.45892793,-4.838594317,-4.781618201,,,
MaxH-ChangeFace(1).mp3,0.3652401445062243,0.1386154592037201,2088.0078403393477,2126.783446,4056.495976,0.099362829,-128.0309638,104.3119036,-8.52065396,28.7734656,7.793438812,4.249204189,5.887189034,13.26112954,-1.002702618,12.26177676,0.677915771,1.314921907,2.668498898,3.290660334,-4.365119061,3.604706562,-4.286001406,-0.345286899,-2.078744946,-0.353474618,,,
MaxH-wav.mp3,0.31567857035090263,0.1261107623577118,2584.9672980085957,2501.699383,5274.391855,0.123009536,-150.7576792,83.17457243,3.191417467,3.609724069,-17.32541321,-11.86410576,-9.739112389,-8.946095897,-14.06797312,-5.880580168,-13.2190586,-5.116559769,-9.503173082,-4.980034523,-6.568265056,1.609868127,-7.163272725,-0.241868459,-1.474484272,-3.397674687,,,
Maxone-Justwannarun.mp3,0.3826887649220579,0.1576489806175232,2179.128269014617,2326.553058,4713.332081,0.098571099,-118.6161027,92.86348085,11.05858074,16.89113844,8.642324175,7.979281616,4.283307021,3.607176103,-7.097480136,0.679236579,-5.054853236,1.55637453,-2.089201702,5.123154667,2.280099742,5.702291997,-4.842229414,-0.052518362,-4.556657619,-0.843681115,,,
MAYEVE-ForewordPart1-Succubus.mp3,0.3224799319759757,0.1484917849302292,1683.9876818634762,1941.222699,3365.774123,0.076336948,-150.8531457,124.8682443,-5.733660246,16.59397938,15.52305576,3.547921614,-4.21844201,2.382183889,-4.738329617,0.366274111,-5.572673891,-2.801231228,-4.71578738,1.948719978,-5.020582668,-0.501520546,-4.47992824,-0.237081186,-3.699752906,-3.338109178,,,
McIgu-QuemSabeViu(Part.McIgu).mp3,0.3946586695012722,0.11616439372301102,2710.6566731590005,2817.509183,5982.805144,0.112428825,-169.5507211,76.66931,26.01354738,17.15092438,6.992494374,3.500375759,4.241980635,1.101007256,-4.607543295,9.286176044,-1.30612524,8.77614552,-3.058909131,6.674076454,-2.690788367,1.419998078,-5.276652037,3.046702153,-5.57060137,1.177949318,,,
MC后文杰-抛物线.mp3,0.3501245003712055,0.13641366362571716,2251.410596854033,2237.285536,4503.2398,0.105951382,-163.9417589,99.12977648,17.75001456,22.31920426,4.322812202,17.91442934,-10.93195579,15.30574984,-6.613747072,2.834545224,-1.968659941,-2.69237148,-8.196511686,-0.685470272,-3.60935278,2.037800611,-3.425428783,-0.796043667,1.406835335,1.831438301,,,
Mc吴浩-深情不是情-Mc吴浩.mp3,0.3329249303123396,0.16011494398117065,1537.9579024206585,1676.41441,3143.142565,0.074694372,-143.904101,148.6485805,-24.72110816,61.32021545,-19.76319257,30.63988137,-33.23723318,5.549322967,-7.458241594,-15.98454457,6.448058787,-11.69123521,3.479922559,-11.48236215,9.340099092,-9.28342218,3.810504974,0.917152368,-5.264199886,6.195556073,,,
Mc大宝-弥补.mp3,0.33019866139980336,0.04636802896857262,1923.9377103202971,1994.829012,3902.83685,0.090565658,-244.4139869,114.3248951,-1.566734439,26.77509294,1.802294932,5.158599735,-11.56779476,-0.567591178,-11.1300865,0.462086463,-2.366092247,1.254407015,0.523790191,1.97223542,-0.442603156,1.438605708,-4.767437539,0.683768635,-6.077419405,-1.732985149,,,
Mc王坤-蹦跶蹦跶.mp3,0.48756380957596707,0.2882053256034851,2746.5525897997545,2769.34807,5979.796599,0.102089174,-27.42965069,69.08094655,11.97951445,31.57003463,1.572598935,15.40213313,3.671656879,7.289713809,1.418074232,8.275360723,-0.885409054,8.392096243,3.972351617,4.062662893,-4.448165179,7.570074456,-4.418177855,3.112024536,-1.852246849,1.614127732,,,
MC米然-一生彷徨.mp3,0.40906652567180646,0.24938783049583435,2305.9628758944273,2460.798242,4919.390593,0.100133457,-83.08215938,95.92801387,23.53225227,16.38518141,8.990134733,10.12271816,1.271181653,6.847088514,-3.055458583,8.154033646,-1.408167897,7.969518792,-3.929065128,1.856376834,-0.926323519,2.593905817,-4.036776111,1.878072773,-2.036901151,-2.485065514,,,
Melody哔哔哔坚强的小黄瓜-如是説.mp3,0.391720263883715,0.12013117969036102,2463.421216261611,2396.8415,4998.81953,0.113381699,-133.5076746,91.98135952,0.366960449,22.71418889,1.126813555,0.527469741,1.895966552,6.926335723,1.97321,8.634727239,2.008804894,8.526276275,-4.887354754,-2.434855688,-3.991705514,4.359412639,-1.825992406,6.0570967,-3.455210542,1.354562552,,,
Melody哔哔哔坚强的小黄瓜-孤独是丑的.mp3,0.38485633475939607,0.15183867514133453,2075.62148034061,2424.966493,4489.414268,0.076379921,-143.7726579,97.72597059,26.51143174,33.13884131,1.112661184,8.706535284,2.012150832,5.441814962,-1.385817748,3.804112626,-4.21695785,4.086146575,-2.565960086,2.203642942,-2.686585,3.748891124,-2.370750607,2.032636664,-2.892559941,2.020212036,,,
Melopagani-Vulnerable.mp3,0.4617491820298174,0.10158514976501465,1569.1232546105525,2263.44821,3472.681016,0.030612604,-267.7706959,101.7989382,42.90090511,22.42641308,12.13387609,13.27463851,-8.89351477,6.951476016,-10.69876813,6.541311546,-4.874294474,6.251951579,-4.606817406,0.38940339,-3.56020348,3.036989115,-3.776380734,-1.640317156,-0.997343853,0.283426621,,,
Melopagani-耗子.mp3,0.4251102443460952,0.08276200294494629,2358.0942574701417,2299.145238,4686.257225,0.10601159,-207.8331413,86.4776176,-15.72102976,10.64637611,7.349057312,-1.868515474,-3.053908221,6.348653276,-2.876988044,10.98593331,4.186932667,2.990760821,0.645135201,3.010455006,5.833700626,6.140069531,3.844052051,5.591497392,0.937550175,0.674810172,,,
Meng-Yu-Staywithme.mp3,0.3419832869536322,0.2129899114370346,1878.1455474362858,2160.828333,3845.828511,0.079167516,-109.9783249,120.6583594,13.16569741,17.50452421,4.931158329,2.045860655,-3.598117048,-2.75640857,-9.69177656,2.555947502,-2.929432866,4.211487823,-3.170402532,0.640236924,-5.466337126,-2.816066012,-6.850023874,-2.146722645,-6.257070639,-0.127457606,,,
Methamino-Electrocution.mp3,0.5264938153713573,0.31252193450927734,782.9273102582912,1433.51908,1545.165473,0.019929397,-193.0644981,128.82167,14.30188268,44.8948997,25.29637883,26.15389359,17.55540376,13.15661643,10.62452921,11.60470544,6.753968199,6.852223567,2.812778632,2.687918602,-1.512734246,1.440159387,2.731852009,4.413688013,2.935124835,3.454403716,,,
MG42-Zugluur.mp3,0.4428195589817545,0.15102440118789673,2391.631318539534,2609.937843,5204.507965,0.102299867,-153.8159664,75.24450986,11.48244331,24.72549116,21.74520261,11.9428201,1.549873952,16.69320025,4.852494741,1.898517198,-7.667646052,7.09938195,2.784788247,2.875496069,0.729718764,5.568658635,-1.946166469,3.814344814,-0.779070042,3.146811649,,,
Midizhu-Lithology.mp3,0.22517236011661546,0.17398270964622498,1612.6669881582552,1770.103671,3089.032932,0.079416756,-194.2839215,113.4270742,-13.8152771,10.94332988,0.199848955,-5.065812512,-4.387625762,-4.223521019,-7.705801208,-1.101044179,-4.621111141,2.219717136,0.542350889,8.659090642,-0.049026158,4.985669102,2.993252437,6.946108704,1.361244045,4.651980143,,,
Mieskone-Sateenkaarentaa.mp3,0.37059019477954397,0.28304523229599,1626.0121183176943,2183.656737,3426.702822,0.053155873,-65.87285055,123.8669851,5.405506951,13.04549939,10.18895291,12.47358193,6.127503827,16.52904979,-4.679803605,9.803735884,-4.212067428,2.066165795,-1.828244238,1.338274251,-0.630476275,3.478724493,0.800859421,7.317241128,0.607498262,4.277956147,,,
Miss.M-whentheparty'sover.mp3,0.2821065098374095,0.07521425187587738,1592.1986688918516,2210.211576,3267.707918,0.058716366,-301.2061748,116.6516673,42.33303704,12.96148279,7.607231108,6.023700769,-0.156694775,-3.828056926,-1.06758293,-7.096002104,-4.741929282,-7.359598589,-3.62214504,-2.83552622,-3.278388186,1.237977227,-4.408385317,-2.529560207,-2.240612227,-0.528317828,,,
MixedImpurities-人突然featBigChachi.mp3,0.4288279839966661,0.15629486739635468,2765.3287012319593,2711.938066,5952.954076,0.132183542,-82.89314474,81.85160502,6.850194115,26.5064152,16.93463249,5.460763567,6.853984995,6.55132995,-14.23929186,9.311205102,-9.025250936,1.793540437,-8.577063951,-1.574869267,-8.895092765,-1.987326331,-12.02042908,0.57098418,-9.644876948,-1.3372861,,,
Mon.k侯锞-第一颗星remix_缩混.mp3,0.49525898796650164,0.20080265402793884,1506.0006097494359,2033.867167,3310.669434,0.034147412,-187.6015909,114.7463307,15.90314036,18.75575592,1.362394907,3.381407227,1.74421888,5.595225074,-4.212098938,12.01485104,-1.726669791,9.957523132,2.116358319,5.235173039,5.700601526,5.461781876,1.975936642,4.876506322,1.57171324,5.821828029,,,
Mr.Bass-工作每一天.mp3,0.4165493700129096,0.2788659930229187,2112.1052450162842,2504.974942,4798.119898,0.067399818,-85.11682525,95.19490291,17.52590349,27.07329992,14.54173351,14.96936705,1.190784533,9.675195024,1.507219698,6.701130211,0.887583056,5.886764846,-0.05126359,4.170290584,1.96467867,3.183966219,-3.954114294,2.224925118,-4.015299579,-0.256836387,,,
MUB-活着.mp3,0.3836823456383545,0.10245504975318909,1709.703839155595,2084.994224,3577.916819,0.082559746,-151.7715791,128.5730444,-4.0274905,10.09486644,8.059203211,8.260957157,0.440725589,5.873903462,-1.78156755,7.675364047,-0.661322521,4.170161753,-1.306545033,0.454435985,-1.731450156,0.2959749,-3.010543791,1.038770241,-2.925992591,1.077533122,,,
N1FT-闹Now(Prod.by依兴驰).mp3,0.456503657621395,0.267957478761673,2617.6667540318826,2628.307264,5527.015134,0.110342593,-73.12066846,66.0582996,2.543712974,23.32605161,6.040210193,10.31233652,-4.955666651,9.41045541,-2.657365868,4.691440985,0.007553956,7.2028055,-3.434765561,2.375066041,3.299039366,2.643969463,-1.436784478,4.05412251,-1.152136484,5.19748657,,,
Nanvo-Erucu.mp3,0.3157967544579043,0.11418261379003525,1575.6444465832699,1823.554213,3201.774608,0.073886685,-205.8183902,103.1554332,-14.35721141,19.70716384,-0.508018416,12.61980739,2.988478037,7.344238139,3.570777029,6.710101642,-4.42614461,-1.219085001,3.413073213,11.38670937,9.324248124,8.940739862,6.536501808,3.939152126,-8.018226719,-3.391891468,,,
Nanvo-THEDEFENCEOFEVIL.mp3,0.4127533625653087,0.1279737651348114,4317.657873953323,3075.229184,7949.699335,0.236095875,-145.176266,20.18404688,24.85518368,7.624374558,9.4944823,9.501186528,-2.464020232,9.357807918,-5.288216208,9.822192256,-3.102177561,4.66633457,-2.145919072,6.431394615,2.112312214,7.482047864,3.943014477,5.660145062,-0.41130788,2.812522342,,,
Nastymonk-Majiang.mp3,0.5118555232913505,0.19376279413700104,2438.306452688909,2279.305402,4801.084002,0.099326846,-153.7095264,83.5651865,15.99283539,10.66711935,3.787659918,9.294642001,4.958334163,16.27389259,2.363559138,18.73458934,2.45788104,12.39601484,1.31907108,3.116732891,-1.395813609,0.312634247,-2.950877312,3.241434151,-2.896789636,1.129698792,,,
NAUGHTYFORMANNER-KEEPITON.mp3,0.4774473001600627,0.2585466206073761,2258.248614436867,2414.73871,4779.264393,0.088813891,-97.26169902,88.21843892,8.794185438,25.19179146,11.09365688,10.76807872,3.019423183,9.324105401,-2.907293954,7.518224217,-0.200765603,4.149267011,1.475624157,4.849806458,0.687125113,5.266043871,-1.22956037,2.897542199,-1.482625322,3.069415206,,,
NEKO-Don'tWannaCry(原唱：seventeen).mp3,0.34022166936678394,0.20070350170135498,2702.520259464652,2715.570999,5796.248477,0.113361747,-79.89228891,72.97677906,0.155792452,15.52096773,0.252830599,2.654469763,-1.451114555,-0.053325363,1.501641394,5.599438398,-4.626353834,-0.166927116,-5.232675743,-0.870307527,-3.131534276,3.700347444,-1.011783942,6.578941094,4.284207437,8.612352357,,,
NEKO-Holiday.mp3,0.28792757734884233,0.25237831473350525,2870.1175184792405,2690.707116,5855.673063,0.145385245,-31.56255653,64.01791216,-19.95232171,10.81180667,5.559860234,-1.496896861,6.636702895,4.64129218,4.862337643,6.609528511,-4.811929612,-1.358561881,-4.255292431,2.33313083,-0.164200006,5.401204289,1.667126697,6.298459468,2.40411954,0.375876841,,,
NEKO-KissandMakeUp(Oiginal：DuaLipa&BlackPink).mp3,0.3922778801485575,0.17151543498039246,2790.6459426586307,2786.475572,6029.6478,0.094863988,-101.8159401,68.11509481,12.73255966,29.79899994,5.390830308,4.244618755,-0.136869376,2.398240806,-1.225331154,9.338687316,-2.568157227,4.499605805,-1.182648733,3.644935288,-1.775641149,4.752716013,-2.355665065,3.304937445,-1.735955785,4.650253931,,,
NEKO-PowerUp！(Original：RedVelvet).mp3,0.3249585743877078,0.2234371155500412,2732.9294371610217,2643.743994,5676.980145,0.123240463,-58.50367411,66.90998906,-3.710945927,16.35854055,-5.597727336,1.727090918,-5.202557598,-1.998976193,0.107372094,0.71347246,-7.094143069,2.241800201,-2.117212258,3.038537076,-4.365300598,4.612658503,-2.140689644,3.864888459,-0.499787971,-0.327467353,,,
NEKO-Rumor(Original：PD48).mp3,0.3364824461707241,0.26106831431388855,2638.7125631683452,2564.045042,5304.279713,0.125888794,-43.32616641,76.32923706,-10.85497944,8.317959943,1.13479954,3.161268094,3.132936657,5.510148118,6.852203584,7.671412036,-4.85868658,3.828132785,-0.414989147,8.147345632,-0.785266748,8.141023604,-2.032999921,1.940315393,-0.930008302,2.69599884,,,
NEKO-너그리고나Navillera你还有我.mp3,0.32061036658003106,0.1155342385172844,3238.610600446683,2823.06733,6619.130443,0.166242012,-90.93940713,51.55047371,-2.002887686,20.20059087,-0.801517429,7.709310833,0.442578816,1.885276717,1.576550565,1.699299043,-8.763827261,3.448601596,-3.490183764,2.631611907,-1.751935024,5.250670572,-2.077230388,1.638792697,-1.718477432,0.910468022,,,
NEKOLU_2-LATATA(Original：(G)-IDLE).mp3,0.3957651805569677,0.31236737966537476,2980.612214334046,2975.281685,6650.266399,0.1139443,-33.44291417,66.32067595,15.07271157,10.6315094,10.56325215,7.854641694,4.942343101,9.330577408,-0.602340128,6.024089018,-3.180110474,2.5154529,-2.600422746,3.83071579,-2.564312863,5.036256425,-2.143268371,2.592398526,-1.317219175,3.480606462,,,
NicolaArigliano-Collage.mp3,0.3012658791565977,0.08046141266822815,1695.4657252766274,1697.445036,3085.774025,0.091805792,-196.5360942,124.9423125,-27.51554001,3.195000537,-5.630697523,-5.99083763,-14.13674369,-8.060143422,-12.3942552,-7.496466565,-7.862152628,1.246666925,-7.301762259,-0.785454165,-10.86862263,-0.835143157,-7.364157782,-5.55133933,-6.833492315,-7.976801769,,,
Noicybino-Planet.mp3,0.3056057930008798,0.17817844450473785,1450.031405529528,1659.266767,3063.320538,0.067224914,-150.1655416,149.4574877,6.400268826,9.001741515,-0.824802674,4.81884349,-11.3959166,-0.88559531,-5.035334351,-3.035537321,-5.318462496,-1.64494421,1.181464209,6.277702413,-1.687264841,0.418173121,-4.225343501,-4.334970747,-5.638440614,2.27231068,,,
O-Bravo-fireinthehole.mp3,0.3369041336827459,0.3392886817455292,2160.191209159423,2334.119208,4765.817155,0.096641383,-34.51705573,100.9812929,9.695154573,30.49646014,-17.4288643,7.779096786,-8.207412308,5.754664836,-17.1274884,5.960035904,-6.928498897,-0.872765187,-5.917517952,-4.18581594,-5.208546435,-4.619229566,-7.332200804,-2.499718839,-6.771703459,-5.961904126,,,
O.case-宜春城.mp3,0.49643782692924954,0.2762521803379059,2605.8424182976246,2403.779948,5232.464408,0.115299336,-81.22851069,78.55774247,-2.494363103,14.9312236,1.192063863,7.202263406,-2.509079548,7.347633883,-10.04629017,7.452124415,-3.753542863,0.688708809,0.551048114,1.666767105,-2.376339503,5.912262148,-4.86963471,2.444676349,-2.028460166,2.739301364,,,
OCK张江晨BigChen-风云雄霸宁波.mp3,0.35211879748320035,0.20257379114627838,2822.2402921259527,2739.061361,5944.855356,0.134553576,-55.76750745,78.3344607,21.05424931,20.23097612,-4.91291487,8.035051862,-13.15287562,8.21837105,-13.30412916,5.212497305,5.246266402,9.424472197,7.024992461,8.759966265,0.382207869,4.50444368,0.281982267,0.564557849,-4.854764629,-2.080701079,,,
"OldKing-daylight,moonlight.mp3",0.29429415310713597,0.08842738717794418,1895.5572892578202,2367.933043,4299.203744,0.063699032,-180.0225683,107.2201198,28.79990816,38.20474505,-9.386857454,-3.198142883,-8.395823832,-0.144784107,-7.323783158,-2.57110012,-10.09823559,-0.17450104,-10.57945128,-9.891098687,-5.287620327,0.655319222,-21.09325742,-11.6068544,-9.947468658,-4.106875043,,,
OliviaS.粟丹-万里挑一.mp3,0.3271042186955952,0.23891158401966095,2300.1947967336787,2616.638339,5093.451341,0.090195557,-86.72961815,85.90139171,11.35343985,21.78553378,6.374497003,13.47972716,5.95026342,2.409485503,-1.627792948,3.703167325,-5.159132081,3.157215003,-0.238233636,3.695695662,-2.222083665,5.573620719,-1.066363462,5.572685372,-0.351873924,3.67967445,,,
OniUncle-不起名.mp3,0.37258111617182327,0.1378195583820343,2280.7717912706307,2155.410256,4526.250705,0.09942938,-174.2426678,83.05652934,-15.2242852,4.765674069,-19.31719976,-1.85056585,1.228634327,4.421056537,-13.12927616,6.246587042,2.439147881,6.814484315,10.42390675,8.619333038,11.11860728,2.401417038,-3.702873548,4.297586882,-1.486424034,3.514590318,,,
ORANGE_ORG-START&END.mp3,0.3741714831494137,0.09019872546195984,1973.7237711666867,2309.427899,4139.222193,0.081349659,-169.4427756,115.6302018,5.219908431,7.722240685,5.694465897,0.161502833,-9.728584854,0.256045461,-17.06242927,-3.122110184,-3.926679724,0.735573831,-3.487003501,2.90980955,-0.984700949,5.264180247,-1.449506352,6.672179341,0.190080072,2.491401252,,,
Oroger-KEEPITLOVÉ.mp3,0.38585327131804664,0.21086585521697998,3032.3610516042017,2690.28129,5904.244912,0.141271441,-77.94387548,47.59030065,-12.86942571,22.25015599,-6.141016913,-14.09280607,9.88004727,1.042299156,-5.273371611,15.43255632,-8.057008472,5.116161889,-2.082919977,3.841658224,2.878038192,4.790497669,0.848122654,9.173263836,-2.223280087,2.367467761,,,
OZ-Artist.mp3,0.49563641406045184,0.2078046351671219,2372.65528382616,2433.648448,5033.155694,0.0922386,-129.6829361,66.49542833,13.65662085,41.25394239,9.920991421,22.51867361,5.345365793,9.064113388,3.167688119,4.625585458,-0.458102527,4.385203361,-0.884506735,4.034189312,-1.871214304,4.047558968,-2.656889086,0.114617385,-3.71967331,-0.118570909,,,
OZ-IntoTheHole.mp3,0.3294639803142834,0.16589215397834778,2088.5697892443704,2150.246313,4322.889622,0.082939342,-185.6578286,85.93223302,9.219869442,24.81155848,6.356920495,1.248840957,-6.033380166,-11.11606903,-7.470262767,9.264304254,8.952726875,12.73892807,8.577672564,4.803640526,2.9447291,5.472923677,-3.968702183,-2.842429164,-6.241774378,-3.669048292,,,
P-ink-东门路(Prod.ZIV).mp3,0.3939897961696996,0.22923678159713745,1628.3519220384037,1982.916711,3299.695597,0.065419083,-170.2973144,128.7920624,21.1776378,1.588625176,4.868060818,-16.44852477,-0.618253933,-3.936966383,-19.37385969,2.383899547,-14.28591862,-1.853788448,-5.622754213,-4.759112047,0.448270479,0.012723735,-1.509764916,5.191582772,1.291048271,4.021785983,,,
P-熊猫-爱我中华.mp3,0.44487101970986703,0.33384400606155396,2614.2683423846815,2716.750463,5847.644095,0.078916717,-26.2041913,78.53389604,13.05898404,20.76457668,-7.253124344,8.468019945,-0.133979303,11.62761769,-8.287368818,2.852394787,-0.35518231,3.586948948,-0.410847336,7.618971849,2.069213344,5.507905629,5.010378612,6.778350098,-0.783433583,5.431801291,,,
PAL-X-3.mp3,0.42654615971600557,0.25967103242874146,2034.5062125035904,2197.995388,4160.998973,0.090957726,-77.43709452,95.17258481,8.372460566,29.77995021,3.247257205,10.07467137,-1.357132886,5.465503997,-7.355451014,1.338272345,-4.983423765,1.899740482,-6.795711813,0.218282571,-3.21750301,-2.732355094,-7.090041945,0.598208339,-5.880712075,2.215296305,,,
PaleAir-FadingDreams.mp3,0.37360203359279953,0.22340863943099976,1654.5640713610562,2021.359378,3659.437941,0.061043992,-107.9455292,123.5091465,5.123470899,37.38915415,8.090638527,7.26585445,-1.349545707,4.300650421,-7.270011081,4.364399615,-3.305518449,-2.358561571,-7.442885233,-8.442950623,-9.532700786,-0.695635399,-8.48083439,-1.384440636,-4.045263145,-1.496400825,,,
Perry於星辰-喝酒.mp3,0.4096809516155522,0.2332746982574463,2788.332208005389,2679.996057,5913.926486,0.091205956,-111.1110981,55.44791714,0.52072273,22.23397439,-2.146727192,3.823660616,-3.495220885,3.46506117,-6.106267374,8.173233493,-3.040103287,6.561938698,-0.957988449,3.493932877,2.361121697,7.617445004,1.263772561,3.852036301,-3.824835275,0.597005458,,,
Pinkice可燃冰-失真.mp3,0.3551859605453593,0.20355406403541565,1517.6076860777305,1802.01668,3316.460006,0.064000278,-123.8505429,138.2995576,-4.4516415,26.42035619,8.32464977,6.434653811,11.7392949,4.60040046,-2.932604575,1.435982187,-4.307728926,1.962645762,-3.490683726,2.22748095,-0.328685996,3.467643233,-2.081902024,1.210603991,-5.674106012,-0.140724564,,,
plugboi-misspeep.mp3,0.40344984490776675,0.09291639924049377,775.6335691155865,1246.713947,1556.536224,0.025441443,-291.7102156,145.5776037,3.401207957,48.35447145,28.77503175,21.97393739,13.67340483,7.546806871,1.358759168,0.868041872,-1.872045675,3.395725991,0.552160599,-2.519167387,-4.685318727,-0.53131284,-5.38143357,-4.889630978,-5.247895967,-3.669969852,,,
PO8-玛莉莲娜(feat.Alicem.o).mp3,0.367814058188201,0.1910713165998459,2626.3614988623904,2610.786804,5344.900473,0.119131205,-78.55926294,95.54643709,11.06120049,-1.370920659,-6.157937647,-9.557986421,-12.15793905,-0.429597034,-9.637701337,7.036339763,-5.518202938,-6.071694712,-6.005522363,-1.735391648,-3.031398548,1.128703862,-4.665003945,2.718104034,-0.498109816,-0.871576028,,,
PocariSweet-Cream.mp3,0.3798116210362881,0.27172285318374634,1138.9727370727471,1584.227071,2366.401926,0.042955277,-112.5597954,150.5310824,-8.695056419,47.31856812,17.17388029,-4.758402816,4.904036133,8.424496684,0.429422192,0.7635278,-5.699386899,4.783609562,1.380184495,-0.877784137,-3.174688829,6.877088774,4.282676042,1.169049457,2.724632169,5.685555564,,,
PoorThekid-大一随笔.mp3,0.39341258474356794,0.1427823156118393,2443.5516912799812,2351.850062,4916.300779,0.122735369,-100.0496277,91.32267203,2.212636439,31.76032221,-13.26551074,10.51037631,-5.306427838,5.411480693,-8.261145818,5.932881742,-6.22751733,-1.046126409,-4.172028897,-1.111241829,2.057619433,-0.339084927,-4.552834282,3.455418478,-3.138959668,-1.574311111,,,
PZ-镜子里的你(cover寨鬼).mp3,0.30470067807716417,0.17667706310749054,1815.7419748032635,1988.657926,3763.465016,0.079460533,-117.4766007,117.0246105,-0.136181518,23.33641218,-2.147148696,6.503759327,-15.80931461,0.855023283,-11.44816082,-1.782014458,-4.910659076,3.614920751,-1.52337785,0.901262332,1.880581237,2.7437844,-5.108682555,1.088058578,-5.428054601,-1.091196027,,,
Q!NG¥-芝士红茶.mp3,0.47044255668937807,0.36601459980010986,2897.0275243722413,2748.528063,6041.532102,0.107593189,-29.35182273,63.8127427,8.880138003,16.30799344,4.647890027,9.584646955,-0.682967917,5.649280671,-5.699708207,20.59871921,6.517797055,12.25667639,2.844893384,5.802792957,4.597754063,7.115516268,0.787726526,7.80288885,0.926265011,4.216487517,,,
QALQAN说唱组合-YalngToshnigHiyali.mp3,0.3770033483730146,0.05911102145910263,3177.5975831475234,2863.753365,6515.42091,0.151896556,-207.7701084,55.69640895,14.93225742,28.88368902,7.703790541,5.988236621,3.784041839,2.07343404,-0.571377529,5.024081002,-4.17041028,8.947896054,-2.028990871,7.012692216,1.095748463,4.430061383,-7.227883578,4.390905026,-6.911914982,-1.783377424,,,
QMC-PUSHME.mp3,0.42760376792160437,0.2952442169189453,2622.8342860584876,2264.39191,4845.148651,0.131857614,-54.45706879,64.35665209,-26.55141178,26.19064763,2.066678135,9.07284953,-6.283738902,5.661989682,-6.027884267,11.24122457,1.535037697,4.577510576,3.521468432,5.894439574,4.531593524,7.379215692,0.538612144,4.310439749,-0.172428516,0.572750528,,,
Rabbit-lcc-黑色高跟鞋.mp3,0.34856762637404903,0.22414787113666534,1979.9987365210463,2428.332654,4378.139951,0.069252049,-103.1649639,107.4665445,24.23578171,23.10010111,4.95539908,5.58447717,-1.993781938,6.606596206,-7.482184338,7.853870601,-2.281765639,2.925361705,-5.943475942,-1.523920463,2.342823118,6.796733939,-0.237571685,4.020514516,-3.404699342,-0.126545681,,,
